score	group
49.095553040467344	control
43.615449039910274	control
51.55138806407334	control
54.25428472834367	control
46.87648852981602	control
48.711391849741545	control
29.344528502025966	control
48.091653608155816	control
42.86059381797986	control
34.908320871168094	control
55.16879211942651	control
52.672806850699295	control
46.78271057375443	control
48.104862446265514	control
40.23458293478728	control
29.400256391473878	control
42.51877429260595	control
34.75904010203672	control
35.28039444879817	control
50.23600121487671	control
50.68124522103196	control
47.643453277269494	control
39.41138115724947	control
29.573080977973788	control
50.237856020501084	control
54.84791610190253	control
47.485238439235836	control
42.11559532840886	control
43.85772702165488	control
41.36595879255508	control
44.83345833414096	control
54.52965663782426	control
40.50643664426003	control
24.824359911172728	control
33.77246286325001	control
22.357052402235325	control
21.09204447945177	control
34.45187176367702	control
43.52496394513993	control
44.37250271149543	control
24.408111557991276	control
43.890057471183745	control
45.475622893496315	control
40.553579568060705	control
41.71629164456602	control
48.69277789312451	control
27.182199195255386	control
34.56046933213065	control
20.57473050117703	control
49.302921990004876	control
37.36756095163014	control
46.818955705087305	control
43.00913442927918	control
41.06025493207212	control
37.99748502161905	control
46.984291359913485	control
54.16837778505412	control
39.69405998581413	control
55.741529426451	control
42.869758810771614	control
24.688367022137033	control
34.46153781946684	control
44.96128513363894	control
37.456382468256884	control
42.39971556695339	control
59.114587650081944	control
46.88400932261371	control
50.062385953110834	control
54.05258240146324	control
46.02111196458257	control
39.967873674673356	control
34.90707250128894	control
45.59180919559764	control
30.37181056305628	control
32.09795437658075	control
40.02341327638295	control
36.76613083371335	control
49.59992436614121	control
46.35948609926756	control
28.39082476671034	control
38.54910938036284	control
30.852703456335803	control
53.27393952996876	control
31.695645907956443	control
48.90869008354079	control
44.816279806264674	control
29.70941545358007	control
24.162268918772686	control
43.7700240991035	control
36.991401409939186	control
30.747940597375198	control
28.468056277895414	control
32.653231334726094	control
20.978646637517958	control
27.346860127894196	control
42.13926140329463	control
41.98315540265954	control
43.88420981843088	control
42.688594782682344	control
50.18226489018758	control
49.18515720159334	control
43.22684740215904	control
44.45840066916544	control
38.102254458615405	control
39.29948581667563	control
46.19934126639822	control
48.373965201034984	control
47.682227096994446	control
42.31372407230927	control
33.33570020044546	control
30.655086549861494	control
9.978412078736149	control
26.190140406638175	control
28.170710981955608	control
32.17200500339913	control
26.86306084948933	control
45.722627582163696	control
23.55562082714359	control
40.66621408660774	control
38.86412172259617	control
42.52174244251361	control
42.32459409748636	control
35.96183000023868	control
41.898075171942665	control
37.62331742565837	control
19.445636004044363	control
32.66489707471095	control
34.66402297032439	control
50.36111191688903	control
29.88136858606758	control
33.984937262867085	control
39.02764059050062	control
52.51433468574037	control
25.10710446368801	control
29.632404119923834	control
30.699520905185302	control
35.32982149793084	control
46.22020760832193	control
4.517468577153572	control
40.85313441771673	control
35.41216511757193	control
31.652312557841896	control
27.91249909792441	control
46.46349462420193	control
31.058208209078472	control
52.443353019000014	control
36.09351748537819	control
25.991948146435988	control
36.72352714452654	control
55.58458777356276	control
46.31224446826811	control
37.575977361384545	control
40.50030351623785	control
38.086601599234754	control
50.7304929762101	control
35.797818610682974	control
40.4505192968997	control
44.92688692149534	control
43.91986849821999	control
51.98526478302418	control
50.131154154040516	control
37.77100088615593	control
44.73710761032309	control
33.53528570617956	control
37.03758529859086	control
47.19733775028091	control
28.068053753560527	control
30.929798504452	control
53.85976482733966	control
53.34129746232971	control
34.49336474996795	control
34.56298300687905	control
31.03044679675439	control
44.127304046437416	control
51.470873365162035	control
37.544073014409065	control
44.32494474714905	control
42.851192986505964	control
49.62039392079467	control
51.82361632338108	control
34.41157828806059	control
34.76602297495416	control
60.19460944004163	control
48.836216243418164	control
41.55418496978217	control
48.55630683738522	control
31.46287860590864	control
28.38013834746655	control
41.823054543686744	control
20.5952996756707	control
43.337724065082845	control
42.167364945137976	control
29.745533483951075	control
24.93388980294675	control
38.395190279789006	control
29.288549818047578	control
39.01244092813087	control
54.77720879137249	control
20.149844480316023	control
45.418628655991924	control
67.90595959214082	control
42.55491513991423	control
34.88973772585801	control
30.57701775848173	control
29.601655260135423	control
15.332872607364628	control
51.02507208944951	control
31.186457238292306	control
32.31453169099308	control
39.947751523970595	control
39.40400126073119	control
33.474324481856335	control
41.58098173185394	control
28.313898683881163	control
22.003850018501087	control
43.43289503391369	control
26.47187830868334	control
33.91807026121768	control
39.91455096818853	control
43.39205995585867	control
43.160896550208335	control
62.698263840432624	control
43.33481657822961	control
56.3775299691284	control
43.49866381049315	control
18.499770202633705	control
56.04036940560092	control
31.78425652596586	control
29.6334889564549	control
53.54213926135691	control
28.202852618558747	control
27.822971003123598	control
39.122852287150074	control
39.29332901590012	control
38.52539249101587	control
58.45725575223403	control
28.238105976189622	control
38.11749098602067	control
40.90386755921859	control
50.5748463541624	control
51.506587402518385	control
37.84160264954655	control
39.021792357067234	control
47.017430831536956	control
36.93713579002373	control
41.56914931063908	control
31.576589451804654	control
39.11929784657569	control
40.300761130552154	control
23.828309840097052	control
53.323217100978646	control
39.53646708120884	control
41.591153772564724	control
29.641669204543533	control
55.40151820783534	control
25.80353258733728	control
39.67825026495091	control
38.92559987814347	control
32.40596963700182	control
40.702043025111706	control
38.735816386254605	control
51.921913227191034	control
16.39355898490217	control
19.713662639822495	control
15.70370205433398	control
39.708390069782546	control
67.84263059000781	control
48.43296819908871	control
53.36758997329436	control
35.89248554045944	control
34.258229174585495	control
35.80041192166227	control
34.50469407486965	control
23.842444678979188	control
41.64050546677714	control
23.379416665458187	control
50.59132492929649	control
36.58406420594551	control
50.97844623467732	control
43.801205565512056	control
33.27302653874374	control
48.170164699071634	control
35.092270570590884	control
37.616370919429876	control
49.32239550885187	control
51.11119308281198	control
29.68878145611742	control
37.78604715791633	control
23.10842011276024	control
45.7802291432677	control
30.096506970774186	control
45.780320904400625	control
40.87607599289049	control
57.29268938784157	control
45.41952080467733	control
36.99639742153086	control
53.22997103293047	control
52.993969623847704	control
48.581135432993335	control
40.5812320622555	control
36.13997809857148	control
53.17933428176982	control
33.77666197631242	control
33.890829640152155	control
33.131053975300446	control
34.08167906935338	control
20.12850852212156	control
65.06692785880045	control
52.29021865621949	control
45.59078989655943	control
41.77387965882768	control
43.379006592271764	control
47.19465605656599	control
